Date,None,D0,D1,D2,D3,D4
10/5/2004,0,100,73.46,21.71,0,0
10/12/2004,0,100,73.46,21.71,0,0
10/19/2004,0,100,43.26,21.71,0,0
10/26/2004,0,100,20.26,0,0,0
11/2/2004,0,100,20.26,0,0,0
11/9/2004,0,100,20.26,0,0,0
11/16/2004,0,100,20.26,0,0,0
11/23/2004,0,100,20.26,0,0,0
11/30/2004,0,100,18.48,0,0,0
12/7/2004,0,100,15.69,0,0,0
12/14/2004,54.92,45.08,18.48,0,0,0
12/21/2004,54.92,45.08,18.48,0,0,0
12/28/2004,54.7,45.3,13.72,0,0,0
1/4/2005,71.93,28.07,0,0,0,0
1/11/2005,100,0,0,0,0,0
1/18/2005,100,0,0,0,0,0
1/25/2005,100,0,0,0,0,0
2/1/2005,100,0,0,0,0,0
2/8/2005,100,0,0,0,0,0
2/15/2005,100,0,0,0,0,0
2/22/2005,100,0,0,0,0,0
3/1/2005,100,0,0,0,0,0
3/8/2005,100,0,0,0,0,0
3/15/2005,100,0,0,0,0,0
3/22/2005,100,0,0,0,0,0
3/29/2005,100,0,0,0,0,0
4/5/2005,100,0,0,0,0,0
4/12/2005,100,0,0,0,0,0
4/19/2005,100,0,0,0,0,0
4/26/2005,100,0,0,0,0,0
5/3/2005,100,0,0,0,0,0
5/10/2005,100,0,0,0,0,0
5/17/2005,100,0,0,0,0,0
5/24/2005,100,0,0,0,0,0
5/31/2005,100,0,0,0,0,0
6/7/2005,100,0,0,0,0,0
6/14/2005,100,0,0,0,0,0
6/21/2005,100,0,0,0,0,0
6/28/2005,100,0,0,0,0,0
7/5/2005,100,0,0,0,0,0
7/12/2005,100,0,0,0,0,0
7/19/2005,100,0,0,0,0,0
7/26/2005,100,0,0,0,0,0
8/2/2005,100,0,0,0,0,0
8/9/2005,100,0,0,0,0,0
8/16/2005,100,0,0,0,0,0
8/23/2005,100,0,0,0,0,0
8/30/2005,100,0,0,0,0,0
9/6/2005,100,0,0,0,0,0
9/13/2005,100,0,0,0,0,0
9/20/2005,100,0,0,0,0,0
9/27/2005,100,0,0,0,0,0
10/4/2005,100,0,0,0,0,0
10/11/2005,100,0,0,0,0,0
10/18/2005,100,0,0,0,0,0
10/25/2005,100,0,0,0,0,0
11/1/2005,100,0,0,0,0,0
11/8/2005,100,0,0,0,0,0
11/15/2005,100,0,0,0,0,0
11/22/2005,100,0,0,0,0,0
11/29/2005,47.77,52.23,0,0,0,0
12/6/2005,100,0,0,0,0,0
12/13/2005,100,0,0,0,0,0
12/20/2005,100,0,0,0,0,0
12/27/2005,100,0,0,0,0,0
1/3/2006,100,0,0,0,0,0
1/10/2006,100,0,0,0,0,0
1/17/2006,100,0,0,0,0,0
1/24/2006,100,0,0,0,0,0
1/31/2006,100,0,0,0,0,0
2/7/2006,100,0,0,0,0,0
2/14/2006,100,0,0,0,0,0
2/21/2006,100,0,0,0,0,0
2/28/2006,100,0,0,0,0,0
3/7/2006,100,0,0,0,0,0
3/14/2006,100,0,0,0,0,0
3/21/2006,100,0,0,0,0,0
3/28/2006,100,0,0,0,0,0
4/4/2006,100,0,0,0,0,0
4/11/2006,100,0,0,0,0,0
4/18/2006,100,0,0,0,0,0
4/25/2006,100,0,0,0,0,0
5/2/2006,100,0,0,0,0,0
5/9/2006,100,0,0,0,0,0
5/16/2006,100,0,0,0,0,0
5/23/2006,100,0,0,0,0,0
5/30/2006,100,0,0,0,0,0
6/6/2006,100,0,0,0,0,0
6/13/2006,100,0,0,0,0,0
6/20/2006,100,0,0,0,0,0
6/27/2006,100,0,0,0,0,0
7/4/2006,100,0,0,0,0,0
7/11/2006,100,0,0,0,0,0
7/18/2006,100,0,0,0,0,0
7/25/2006,100,0,0,0,0,0
8/1/2006,100,0,0,0,0,0
8/8/2006,100,0,0,0,0,0
8/15/2006,100,0,0,0,0,0
8/22/2006,100,0,0,0,0,0
8/29/2006,100,0,0,0,0,0
9/5/2006,100,0,0,0,0,0
9/12/2006,100,0,0,0,0,0
9/19/2006,100,0,0,0,0,0
9/26/2006,100,0,0,0,0,0
10/3/2006,100,0,0,0,0,0
10/10/2006,100,0,0,0,0,0
10/17/2006,100,0,0,0,0,0
10/24/2006,100,0,0,0,0,0
10/31/2006,100,0,0,0,0,0
11/7/2006,100,0,0,0,0,0
11/14/2006,100,0,0,0,0,0
11/21/2006,100,0,0,0,0,0
11/28/2006,100,0,0,0,0,0
12/5/2006,100,0,0,0,0,0
12/12/2006,100,0,0,0,0,0
12/19/2006,15.62,84.38,0,0,0,0
12/26/2006,15.62,84.38,0,0,0,0
1/2/2007,17.83,82.17,0,0,0,0
1/9/2007,19.57,80.43,0,0,0,0
1/16/2007,19.57,80.43,0,0,0,0
1/23/2007,0,100,21.62,0,0,0
1/30/2007,0,100,72.19,0,0,0
2/6/2007,0,100,72.19,0,0,0
2/13/2007,27.49,72.51,10.64,0,0,0
2/20/2007,0,100,31.16,0,0,0
2/27/2007,0,100,0,0,0,0
3/6/2007,0,100,0,0,0,0
3/13/2007,0,100,8.58,0,0,0
3/20/2007,0,100,8.58,0,0,0
3/27/2007,0,100,8.58,0,0,0
4/3/2007,0,100,3.76,0,0,0
4/10/2007,0,100,100,6.12,0,0
4/17/2007,0,100,100,36.75,0,0
4/24/2007,0,100,100,17.31,0,0
5/1/2007,0,100,100,17.31,0,0
5/8/2007,0,100,100,17.31,0,0
5/15/2007,0,100,100,44.3,0,0
5/22/2007,0,100,100,55.3,0,0
5/29/2007,0,100,100,55.3,0,0
6/5/2007,0,100,100,55.3,0,0
6/12/2007,0,100,100,55.3,0,0
6/19/2007,0,100,100,55.3,0,0
6/26/2007,0,100,100,55.3,0,0
7/3/2007,0,100,100,55.3,0.04,0
7/10/2007,0,100,100,55.3,0.04,0
7/17/2007,0,100,100,55.3,0.04,0
7/24/2007,0,100,100,55.3,0.04,0
7/31/2007,0,100,100,55.3,0.04,0
8/7/2007,0,100,100,55.3,0.04,0
8/14/2007,0,100,100,55.3,0.04,0
8/21/2007,0,100,100,55.3,0.04,0
8/28/2007,0,100,100,55.3,0.04,0
9/4/2007,0,100,100,55.3,0.04,0
9/11/2007,0,100,100,55.3,0.04,0
9/18/2007,0,100,100,55.3,0.04,0
9/25/2007,0,100,100,55.3,0.04,0
10/2/2007,0,100,100,55.3,0.04,0
10/9/2007,0,100,100,55.3,0.04,0
10/16/2007,0,100,100,55.3,0.04,0
10/23/2007,0,100,100,55.3,0.04,0
10/30/2007,0,100,100,38.48,0,0
11/6/2007,0,100,100,38.48,0,0
11/13/2007,0,100,100,34.45,0,0
11/20/2007,0,100,100,34.45,0,0
11/27/2007,0,100,100,34.45,0,0
12/4/2007,0,100,100,34.45,0,0
12/11/2007,0,100,100,34.45,0,0
12/18/2007,0,100,100,34.45,0,0
12/25/2007,0,100,100,34.45,0,0
1/1/2008,0,100,100,34.45,0,0
1/8/2008,0,100,100,0,0,0
1/15/2008,0,100,100,0,0,0
1/22/2008,0,100,100,0,0,0
1/29/2008,0,100,52.44,0,0,0
2/5/2008,0,100,0,0,0,0
2/12/2008,0,100,0,0,0,0
2/19/2008,0,100,0,0,0,0
2/26/2008,68.1,31.9,0,0,0,0
3/4/2008,68.1,31.9,0,0,0,0
3/11/2008,68.1,31.9,0,0,0,0
3/18/2008,68.1,31.9,0,0,0,0
3/25/2008,68.1,31.9,0,0,0,0
4/1/2008,68.1,31.9,8.97,0,0,0
4/8/2008,0.14,99.86,8.97,0,0,0
4/15/2008,0,100,8.97,0,0,0
4/22/2008,0,100,8.97,0,0,0
4/29/2008,0,100,43.87,0,0,0
5/6/2008,0,100,38.29,0,0,0
5/13/2008,0,100,38.29,0,0,0
5/20/2008,0,100,38.29,0,0,0
5/27/2008,0,100,38.29,0,0,0
6/3/2008,0,100,38.29,0,0,0
6/10/2008,0,100,38.29,0,0,0
6/17/2008,0,100,100,0,0,0
6/24/2008,0,100,100,0,0,0
7/1/2008,0,100,100,0,0,0
7/8/2008,0,100,100,0,0,0
7/15/2008,0,100,100,0,0,0
7/22/2008,0,100,100,0,0,0
7/29/2008,0,100,100,47.63,0,0
8/5/2008,0,100,100,47.63,0,0
8/12/2008,0,100,100,47.63,0,0
8/19/2008,0,100,100,47.63,0,0
8/26/2008,0,100,100,47.63,0,0
9/2/2008,0,100,100,47.63,0,0
9/9/2008,0,100,100,47.63,0,0
9/16/2008,0,100,100,47.63,0,0
9/23/2008,0,100,100,47.63,3.57,0
9/30/2008,0,100,100,47.63,3.57,0
10/7/2008,0,100,100,47.63,0,0
10/14/2008,0,100,100,47.47,0,0
10/21/2008,0,100,100,47.43,0,0
10/28/2008,0,100,100,46.73,0,0
11/4/2008,0,100,100,17.02,0,0
11/11/2008,0,100,100,17.02,0,0
11/18/2008,0,100,100,17.02,0,0
11/25/2008,0,100,100,17.02,0,0
12/2/2008,0,100,100,17.02,0,0
12/9/2008,0,100,100,100,0,0
12/16/2008,0,100,100,100,0,0
12/23/2008,0,100,100,100,0,0
12/30/2008,0,100,100,100,0,0
1/6/2009,0,100,100,100,0,0
1/13/2009,0,100,100,100,0,0
1/20/2009,0,100,100,100,1.41,0
1/27/2009,0,100,100,100,7.39,0
2/3/2009,0,100,100,100,7.39,0
2/10/2009,0,100,100,100,7.4,0
2/17/2009,0,100,100,100,12.34,0
2/24/2009,0,100,100,100,12.78,0
3/3/2009,0,100,100,100,0,0
3/10/2009,0,100,100,0,0,0
3/17/2009,0,100,100,0,0,0
3/24/2009,0,100,100,0,0,0
3/31/2009,0,100,100,0,0,0
4/7/2009,0,100,72.75,1.26,0,0
4/14/2009,0,100,72.75,1.26,0,0
4/21/2009,0,100,72.75,1.26,0,0
4/28/2009,0,100,72.75,1.26,0,0
5/5/2009,0,100,40.57,1.26,0,0
5/12/2009,0,100,40.57,1.26,0,0
5/19/2009,0,100,40.57,1.26,0,0
5/26/2009,0,100,40.57,1.26,0,0
6/2/2009,0,100,41.48,1.26,0,0
6/9/2009,0,100,36.83,1.26,0,0
6/16/2009,0,100,36.83,1.26,0,0
6/23/2009,0,100,36.83,1.26,0,0
6/30/2009,0,100,36.83,1.26,0,0
7/7/2009,0,100,36.83,1.26,0,0
7/14/2009,0,100,36.83,1.26,0,0
7/21/2009,0,100,36.83,1.26,0,0
7/28/2009,0,100,36.83,1.26,0,0
8/4/2009,0,100,36.83,1.26,0,0
8/11/2009,0,100,36.83,1.26,0,0
8/18/2009,0,100,36.83,1.26,0,0
8/25/2009,0,100,36.83,1.26,0,0
9/1/2009,0,100,36.83,1.26,0,0
9/8/2009,0,100,36.83,1.26,0,0
9/15/2009,0,100,36.83,1.26,0,0
9/22/2009,0,100,36.83,1.26,0,0
9/29/2009,0,100,36.83,1.26,0,0
10/6/2009,0,100,36.83,1.26,0,0
10/13/2009,0,100,36.83,1.26,0,0
10/20/2009,89.18,10.82,0,0,0,0
10/27/2009,30.59,69.41,0,0,0,0
11/3/2009,0,100,0,0,0,0
11/10/2009,0,100,0,0,0,0
11/17/2009,0,100,0,0,0,0
11/24/2009,0,100,0,0,0,0
12/1/2009,0,100,11.11,0,0,0
12/8/2009,0,100,11.11,0,0,0
12/15/2009,0,100,11.11,0,0,0
12/22/2009,0,100,11.11,0,0,0
12/29/2009,0,100,11.11,0,0,0
1/5/2010,0,100,11.11,0,0,0
1/12/2010,0,100,16.06,0,0,0
1/19/2010,0,100,16.04,0,0,0
1/26/2010,82.25,17.75,2.47,0,0,0
2/2/2010,82.79,17.21,2.47,0,0,0
2/9/2010,82.79,17.21,2.47,0,0,0
2/16/2010,83.37,16.63,2.47,0,0,0
2/23/2010,96.81,3.19,0,0,0,0
3/2/2010,96.81,3.19,0,0,0,0
3/9/2010,96.81,3.19,0,0,0,0
3/16/2010,96.81,3.19,0,0,0,0
3/23/2010,97.25,2.75,0,0,0,0
3/30/2010,97.25,2.75,0,0,0,0
4/6/2010,97.25,2.75,0,0,0,0
4/13/2010,97.25,2.75,0,0,0,0
4/20/2010,96.6,3.4,0,0,0,0
4/27/2010,96.6,3.4,0,0,0,0
5/4/2010,96.6,3.4,0,0,0,0
5/11/2010,96.1,3.9,0,0,0,0
5/18/2010,96.6,3.4,0,0,0,0
5/25/2010,96.6,3.4,0,0,0,0
6/1/2010,96.6,3.4,0,0,0,0
6/8/2010,98.08,1.92,0,0,0,0
6/15/2010,98.08,1.92,0,0,0,0
6/22/2010,98.08,1.92,0,0,0,0
6/29/2010,98.08,1.92,0,0,0,0
7/6/2010,98.08,1.92,0,0,0,0
7/13/2010,98.08,1.92,0,0,0,0
7/20/2010,98.08,1.92,0,0,0,0
7/27/2010,98.08,1.92,0,0,0,0
8/3/2010,98.08,1.92,0,0,0,0
8/10/2010,98.08,1.92,0,0,0,0
8/17/2010,98.08,1.92,0,0,0,0
8/24/2010,98.08,1.92,0,0,0,0
8/31/2010,98.08,1.92,0,0,0,0
9/7/2010,98.08,1.92,0,0,0,0
9/14/2010,98.08,1.92,0,0,0,0
9/21/2010,98.08,1.92,0,0,0,0
9/28/2010,98.08,1.92,0,0,0,0
10/5/2010,98.08,1.92,0,0,0,0
10/12/2010,100,0,0,0,0,0
10/19/2010,100,0,0,0,0,0
10/26/2010,100,0,0,0,0,0
11/2/2010,100,0,0,0,0,0
11/9/2010,100,0,0,0,0,0
11/16/2010,100,0,0,0,0,0
11/23/2010,100,0,0,0,0,0
11/30/2010,100,0,0,0,0,0
12/7/2010,100,0,0,0,0,0
12/14/2010,100,0,0,0,0,0
12/21/2010,100,0,0,0,0,0
12/28/2010,100,0,0,0,0,0
1/4/2011,100,0,0,0,0,0
1/11/2011,100,0,0,0,0,0
1/18/2011,100,0,0,0,0,0
1/25/2011,100,0,0,0,0,0
2/1/2011,100,0,0,0,0,0
2/8/2011,100,0,0,0,0,0
2/15/2011,100,0,0,0,0,0
2/22/2011,100,0,0,0,0,0
3/1/2011,100,0,0,0,0,0
3/8/2011,100,0,0,0,0,0
3/15/2011,100,0,0,0,0,0
3/22/2011,100,0,0,0,0,0
3/29/2011,100,0,0,0,0,0
4/5/2011,100,0,0,0,0,0
4/12/2011,100,0,0,0,0,0
4/19/2011,100,0,0,0,0,0
4/26/2011,100,0,0,0,0,0
5/3/2011,100,0,0,0,0,0
5/10/2011,100,0,0,0,0,0
5/17/2011,100,0,0,0,0,0
5/24/2011,100,0,0,0,0,0
5/31/2011,100,0,0,0,0,0
6/7/2011,100,0,0,0,0,0
6/14/2011,100,0,0,0,0,0
6/21/2011,100,0,0,0,0,0
6/28/2011,100,0,0,0,0,0
7/5/2011,100,0,0,0,0,0
7/12/2011,100,0,0,0,0,0
7/19/2011,100,0,0,0,0,0
7/26/2011,100,0,0,0,0,0
8/2/2011,100,0,0,0,0,0
8/9/2011,100,0,0,0,0,0
8/16/2011,100,0,0,0,0,0
8/23/2011,100,0,0,0,0,0
8/30/2011,100,0,0,0,0,0
9/6/2011,100,0,0,0,0,0
9/13/2011,100,0,0,0,0,0
9/20/2011,100,0,0,0,0,0
9/27/2011,100,0,0,0,0,0
10/4/2011,100,0,0,0,0,0
10/11/2011,100,0,0,0,0,0
10/18/2011,100,0,0,0,0,0
10/25/2011,100,0,0,0,0,0
11/1/2011,100,0,0,0,0,0
11/8/2011,100,0,0,0,0,0
11/15/2011,100,0,0,0,0,0
11/22/2011,100,0,0,0,0,0
11/29/2011,100,0,0,0,0,0
12/6/2011,100,0,0,0,0,0
12/13/2011,40.02,59.98,0,0,0,0
12/20/2011,17.52,82.48,0,0,0,0
12/27/2011,0,100,0,0,0,0
1/3/2012,0,100,100,0,0,0
1/10/2012,0,100,100,48.43,0,0
1/17/2012,0,100,100,48.43,0,0
1/24/2012,0,100,100,0,0,0
1/31/2012,0,100,100,0,0,0
2/7/2012,0,100,100,0,0,0
2/14/2012,0,100,100,0,0,0
2/21/2012,0,100,100,0,0,0
2/28/2012,0,100,100,77.29,0,0
3/6/2012,0,100,100,77.29,0,0
3/13/2012,0,100,100,100,0,0
3/20/2012,0,100,100,2.93,0,0
3/27/2012,0,100,100,2.93,0,0
4/3/2012,0,100,28.49,2.93,0,0
4/10/2012,0,100,27.66,2.93,0,0
4/17/2012,72.4,27.6,0.03,0,0,0
4/24/2012,72.4,27.6,0.03,0,0,0
5/1/2012,72.4,27.6,0,0,0,0
5/8/2012,72.34,27.66,0,0,0,0
5/15/2012,72.34,27.66,0,0,0,0
5/22/2012,72.34,27.66,0,0,0,0
5/29/2012,72.34,27.66,0,0,0,0
6/5/2012,72.34,27.66,0,0,0,0
6/12/2012,72.34,27.66,0,0,0,0
6/19/2012,72.34,27.66,0,0,0,0
6/26/2012,72.34,27.66,0,0,0,0
7/3/2012,71.89,28.11,0,0,0,0
7/10/2012,71.89,28.11,0,0,0,0
7/17/2012,71.89,28.11,0,0,0,0
7/24/2012,0,100,22.64,0,0,0
7/31/2012,0,100,22.64,0,0,0
8/7/2012,0,100,22.64,0,0,0
8/14/2012,0,100,22.42,0,0,0
8/21/2012,0,100,22.42,0,0,0
8/28/2012,0,100,22.12,0,0,0
9/4/2012,0,100,22,0,0,0
9/11/2012,0,100,22.07,0,0,0
9/18/2012,0,100,22.59,0,0,0
9/25/2012,0,100,22.59,0,0,0
10/2/2012,0,100,22.59,0,0,0
10/9/2012,0,100,20.69,0,0,0
10/16/2012,0,100,20.79,0,0,0
